City,Brand,Model,Year,Body,Color,Engine_Power,Fuel_Type,Mileage,Gearbox,Transmission,New,Price
Zaqatala,Opel,Vectra,1996,Sedan,Ağ,170.0,Benzin,237285,Avtomat,Ön,Xeyr,6100
Bakı,Hyundai,Elantra,2015,Sedan,Qara,150.0,Benzin,114000,Avtomat,Ön,Xeyr,20300
Bakı,LADA (VAZ),2107,2005,Sedan,Ağ,75.0,Benzin,60000,Mexaniki,Arxa,Xeyr,6100
Bakı,Opel,Astra,2005,Universal,Yaş Asfalt,90.0,Benzin,410000,Mexaniki,Ön,Xeyr,9500
Bakı,Ford,C-Max,2013,Minivan,Ağ,145.0,Benzin,187000,Avtomat,Ön,Xeyr,20500
Bakı,Opel,Astra,2008,Universal,Yaş Asfalt,90.0,Dizel,260000,Mexaniki,Ön,Xeyr,12000
Bakı,Nissan,X-Trail,2003,Offroader / SUV,Ağ,140.0,Benzin,202000,Avtomat,Tam,Xeyr,12300
Bakı,Opel,Vectra,1997,Sedan,Göy,136.0,Dizel,42000,Mexaniki,Ön,Xeyr,5600
Bakı,Chevrolet,Cruze,2016,Sedan,Ağ,153.0,Benzin,109000,Avtomat,Ön,Xeyr,17500
Bakı,Toyota,RAV 4,2021,Offroader / SUV,Ağ,175.0,Benzin,0,Avtomat,Tam,Bəli,39900
Bakı,Infiniti,QX80,2017,Offroader / SUV,Qara,405.0,Benzin,39000,Avtomat,Tam,Xeyr,77000
Bakı,Lexus,GX 460,2012,Offroader / SUV,Ağ,296.0,Benzin,115000,Avtomat,Tam,Xeyr,38000
Bakı,Kia,Optima,2012,Sedan,Ağ,284.0,Benzin,135185,Avtomat,Ön,Xeyr,22000
Bakı,Hyundai,Matrix,2007,Minivan,Boz,110.0,Dizel,180000,Mexaniki,Ön,Xeyr,10800
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Qara,76.0,Benzin,265542,Avtomat,Ön,Xeyr,13500
Bakı,Saipa,132,2013,Sedan,Ağ,75.0,Benzin,312000,Mexaniki,Ön,Xeyr,5900
Bakı,Hyundai,Santa Fe,2012,Offroader / SUV,Qara,175.0,Benzin,133000,Avtomat,Tam,Xeyr,30800
Sumqayıt,Mercedes,E 320,2001,Sedan,Qara,224.0,Dizel,300000,Avtomat,Arxa,Xeyr,14600
Bakı,Ford,Fusion,2015,Sedan,Ağ,181.0,Benzin,60000,Avtomat,Ön,Xeyr,22400
Bakı,Lexus,LX 470,2006,Offroader / SUV,Qara,275.0,Benzin,195000,Avtomat,Tam,Xeyr,21300
Bakı,Chevrolet,Malibu,2019,Sedan,Yaş Asfalt,160.0,Benzin,35000,Avtomat,Ön,Xeyr,29500
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qızılı,110.0,Benzin,345000,Mexaniki,Ön,Xeyr,6850
Bakı,Hyundai,Elantra,2015,Sedan,Gümüşü,150.0,Benzin,145478,Avtomat,Ön,Xeyr,21900
Bakı,Ford,Transit,2009,Furqon,Ağ,160.0,Dizel,194,Mexaniki,Ön,Xeyr,17200
Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Qara,90.0,Benzin,187250,Mexaniki,Ön,Xeyr,12000
Bakı,Mercedes,C 220,1999,Sedan,Boz,146.0,Dizel,234005,Avtomat,Arxa,Xeyr,12500
Bakı,Mercedes,C 220,1999,Sedan,Boz,146.0,Dizel,234005,Avtomat,Arxa,Xeyr,12500
Bakı,Mercedes,190,1992,Sedan,Qızılı,122.0,Benzin,458000,Mexaniki,Arxa,Xeyr,3000
Bakı,Ford,Fusion,2016,Sedan,Qara,181.0,Benzin,126000,Avtomat,Ön,Xeyr,19400
Bakı,Land Rover,Discovery,2017,Offroader / SUV,Tünd qırmızı,340.0,Benzin,70811,Avtomat,Tam,Xeyr,49900
Bakı,Ford,Tourneo Connect,2009,Minivan,Gümüşü,95.0,Dizel,270000,Mexaniki,Ön,Xeyr,15000
Bakı,Mercedes,C 240,2000,Sedan,Göy,170.0,Benzin,280000,Avtomat,Arxa,Xeyr,9900
Sumqayıt,LADA (VAZ),2107,2003,Sedan,Ağ,65.0,Benzin,126000,Mexaniki,Arxa,Xeyr,5300
Xaçmaz,LADA (VAZ),21099,2001,Sedan,Gümüşü,75.0,Benzin,356756,Mexaniki,Ön,Xeyr,5300
Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Ağ,190.0,Benzin,254000,Mexaniki,Tam,Xeyr,21500
Bakı,BMW,750,2007,Sedan,Ağ,360.0,Benzin,168000,Avtomat,Arxa,Xeyr,17000
Bakı,Mercedes,E 350,2007,Sedan,Qara,272.0,Benzin,275000,Avtomat,Tam,Xeyr,22800
Bakı,Mercedes,C 230,2000,Sedan,Gümüşü,193.0,Benzin,273000,Avtomat,Arxa,Xeyr,14200
Bakı,Mercedes,E 320,2002,Sedan,Qara,224.0,Benzin,216000,Avtomat,Arxa,Xeyr,17500
Quba,Audi,A4,1998,Sedan,Gümüşü,150.0,Benzin,560000,Mexaniki,Ön,Xeyr,3100
Bakı,Kia,Optima,2014,Sedan,Gümüşü,180.0,Benzin,186583,Avtomat,Ön,Xeyr,21500
Sumqayıt,Opel,Astra,2007,Universal,Boz,90.0,Dizel,294000,Mexaniki,Ön,Xeyr,11100
Bakı,Ford,Tourneo Connect,2009,Furqon,Ağ,127.0,Dizel,220000,Avtomat,Ön,Xeyr,17900
Bakı,Kia,Optima,2014,Sedan,Yaş Asfalt,274.0,Benzin,143232,Avtomat,Ön,Xeyr,24000
Sumqayıt,Opel,Vectra,1997,Sedan,Yaşıl,101.0,Benzin,327875,Mexaniki,Ön,Xeyr,5400
Xırdalan,Hyundai,ix35,2012,Offroader / SUV,Ağ,166.0,Benzin,96443,Avtomat,Tam,Xeyr,28000
Bakı,BMW,750,2016,Sedan,Qara,450.0,Benzin,58000,Avtomat,Tam,Xeyr,82555
Bakı,Mercedes,C 180,1995,Sedan,Göy,122.0,Benzin,385000,Avtomat,Arxa,Xeyr,8300
Bakı,Kia,Optima,2012,Sedan,Ağ,178.0,Benzin,108000,Avtomat,Ön,Xeyr,25000
Bakı,Kia,Optima,2012,Sedan,Ağ,178.0,Benzin,108000,Avtomat,Ön,Xeyr,25000
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Gümüşü,90.0,Benzin,129000,Mexaniki,Ön,Xeyr,13500
Bakı,Renault,Megane,2006,Universal,Ağ,106.0,Dizel,250000,Mexaniki,Ön,Xeyr,7000
Bakı,LADA (VAZ),2104,2008,Universal,Gümüşü,75.0,Benzin,16986,Mexaniki,Arxa,Xeyr,6900
Bakı,Hyundai,Grandeur,2013,Sedan,Ağ,201.0,Benzin,182000,Avtomat,Ön,Xeyr,27500
Bakı,Chevrolet,Cruze,2012,Sedan,Qara,141.0,Benzin,155000,Avtomat,Ön,Xeyr,12900
Bakı,Kia,Sportage,2009,Offroader / SUV,Qara,150.0,Benzin,240000,Avtomat,Tam,Xeyr,17800
Bakı,LADA (VAZ),2107,2008,Sedan,Qırmızı,75.0,Benzin,100000,Mexaniki,Arxa,Xeyr,8800
Bakı,Mercedes,ML 350,2006,Offroader / SUV,Ağ,272.0,Benzin,288841,Avtomat,Tam,Xeyr,21500
Bakı,Hyundai,Elantra,2014,Sedan,Ağ,150.0,Benzin,7500,Avtomat,Ön,Xeyr,27500
Bakı,Mercedes,E 240,1997,Sedan,Göy,170.0,Benzin,300000,Avtomat,Arxa,Xeyr,12900
Bakı,Toyota,Camry,2017,Sedan,Ağ,181.0,Benzin,135000,Avtomat,Ön,Xeyr,18900
Xaçmaz,LADA (VAZ),21099,1995,Sedan,Qırmızı,75.0,Benzin,300000,Mexaniki,Ön,Xeyr,3400
Bakı,Ford,Transit,2001,Furqon,Ağ,120.0,Dizel,528500,Mexaniki,Arxa,Xeyr,23800
Astara,LADA (VAZ),2107,2010,Sedan,Ağ,75.0,Benzin,103280,Mexaniki,Arxa,Xeyr,7000
Sumqayıt,BMW,735,1998,Sedan,Gümüşü,235.0,Benzin,413000,Avtomat,Arxa,Xeyr,9700
Bakı,Hyundai,Santa Fe,2008,Offroader / SUV,Gümüşü,200.0,Dizel,72000,Avtomat,Tam,Xeyr,23600
Bakı,LADA (VAZ),2107,2002,Sedan,Qırmızı,75.0,Benzin,160000,Mexaniki,Arxa,Xeyr,5500
Bakı,BMW,328,2014,Sedan,Boz,245.0,Benzin,43000,Avtomat,Arxa,Xeyr,33500
Sumqayıt,Ford,C-Max,2007,Minivan,Göy,109.0,Dizel,185000,Mexaniki,Ön,Xeyr,12300
Bakı,Toyota,Corolla,2005,Universal,Qara,90.0,Dizel,350000,Mexaniki,Ön,Xeyr,12100
Bakı,ZAZ,Vida,2012,Hetçbek / Liftbek,Gümüşü,109.0,Benzin,180000,Mexaniki,Ön,Xeyr,11000
Bakı,Ford,Fusion,2019,Sedan,Ağ,181.0,Benzin,56000,Avtomat,Ön,Xeyr,26500
Bakı,LADA (VAZ),Niva,2015,Offroader / SUV,Göy,80.0,Benzin,86000,Mexaniki,Tam,Xeyr,12000
Bakı,Hyundai,Sonata,2012,Sedan,Qara,274.0,Benzin,179764,Avtomat,Ön,Xeyr,19000
Bakı,Mercedes,C 200,1997,Sedan,Gümüşü,136.0,Benzin,294648,Avtomat,Arxa,Xeyr,13000
Kürdəmir,LADA (VAZ),2107,1997,Sedan,Bej,75.0,Benzin,103242,Mexaniki,Arxa,Xeyr,4950
Bakı,Mercedes,C 180,1996,Sedan,Gümüşü,122.0,Benzin,343654,Mexaniki,Arxa,Xeyr,8500
Bakı,Ravon,R4,2019,Sedan,Qara,106.0,Benzin,100258,Avtomat,Ön,Xeyr,18000
Bakı,Chevrolet,Malibu,2018,Sedan,Yaş Asfalt,163.0,Benzin,61000,Avtomat,Ön,Xeyr,24500
Sumqayıt,Lexus,LX 570,2009,Offroader / SUV,Ağ,383.0,Benzin,161000,Avtomat,Tam,Xeyr,36900
Bakı,BMW,330,1997,Sedan,Ağ,193.0,Benzin,407000,Mexaniki,Arxa,Xeyr,16000
Bakı,LADA (VAZ),2107,2005,Sedan,Ağ,75.0,Benzin,552488,Mexaniki,Arxa,Xeyr,4800
Bakı,Lexus,ES 350,2016,Sedan,Göy,249.0,Benzin,22300,Avtomat,Ön,Xeyr,35500
Bakı,Mercedes,E 250,2011,Sedan,Qara,204.0,Dizel,285100,Avtomat,Arxa,Xeyr,20700
Sumqayıt,Opel,Astra,2001,Hetçbek / Liftbek,Gümüşü,101.0,Benzin,340000,Avtomat,Ön,Xeyr,9800
Qax,LADA (VAZ),2114,2012,Hetçbek / Liftbek,Boz,75.0,Benzin,77777,Mexaniki,Ön,Xeyr,8800
Sumqayıt,LADA (VAZ),2107,1991,Sedan,Göy,65.0,Benzin,91694,Mexaniki,Arxa,Xeyr,4250
Xaçmaz,LADA (VAZ),2115,2011,Sedan,Yaş Asfalt,80.0,Benzin,197350,Mexaniki,Ön,Xeyr,8200
Bakı,Opel,Astra,2007,Hetçbek / Liftbek,Yaş Asfalt,90.0,Dizel,153000,Mexaniki,Ön,Xeyr,12000
Bakı,Mercedes,C 180,1997,Sedan,Gümüşü,122.0,Benzin,312790,Avtomat,Arxa,Xeyr,8800
Astara,Mercedes,C 200,1998,Universal,Göy,136.0,Benzin,456256,Mexaniki,Arxa,Xeyr,9000
Bakı,Daewoo,Gentra,2013,Sedan,Ağ,107.0,Benzin,258000,Mexaniki,Ön,Xeyr,11800
Bakı,Toyota,Corolla,2006,Universal,Qara,90.0,Dizel,212000,Mexaniki,Ön,Xeyr,12200
Bakı,Nissan,Tiida,2012,Hetçbek / Liftbek,Ağ,109.0,Benzin,68000,Avtomat,Ön,Xeyr,13600
Bakı,BMW,528,2012,Sedan,Yaş Asfalt,245.0,Benzin,67850,Avtomat,Arxa,Xeyr,18900
Bakı,Ford,Fusion,2013,Sedan,Qara,181.0,Benzin,130660,Avtomat,Ön,Xeyr,18500
Bakı,Ford,Fusion,2013,Sedan,Qara,181.0,Benzin,130660,Avtomat,Ön,Xeyr,18500
Gəncə,Opel,Astra,1994,Sedan,Göy,101.0,Benzin,358679,Avtomat,Ön,Xeyr,6700
Bakı,Land Rover,Discovery,2011,Offroader / SUV,Ağ,256.0,Dizel,141000,Avtomat,Tam,Xeyr,25900
Bakı,Mercedes,190,1991,Sedan,Göy,122.0,Benzin,198546,Avtomat,Arxa,Xeyr,5750
Sumqayıt,Tofas,Sahin,2004,Sedan,Tünd qırmızı,86.0,Benzin,237842,Mexaniki,Arxa,Xeyr,4200
Xırdalan,Mercedes,ML 350,2006,Offroader / SUV,Qızılı,272.0,Benzin,83000,Avtomat,Tam,Xeyr,23500
Bakı,Mercedes,Viano,2014,Van,Qara,163.0,Dizel,225000,Avtomat,Arxa,Xeyr,39500
Bakı,Mitsubishi,Lancer,2010,Sedan,Ağ,150.0,Benzin,260000,Avtomat,Ön,Xeyr,16400
Bakı,Lexus,ES 350,2006,Sedan,Qara,275.0,Benzin,214000,Avtomat,Ön,Xeyr,18500
Zaqatala,LADA (VAZ),2107,1992,Sedan,Ağ,65.0,Benzin,150000,Mexaniki,Arxa,Xeyr,4200
Bakı,Lexus,RX 350,2007,Offroader / SUV,Qara,270.0,Benzin,209000,Avtomat,Tam,Xeyr,16900
Bakı,LADA (VAZ),2106,1999,Sedan,Göy,80.0,Benzin,250000,Mexaniki,Arxa,Xeyr,5950
Bakı,Mercedes,C 180,1998,Sedan,Yaşıl,122.0,Benzin,341000,Avtomat,Arxa,Xeyr,9600
Bakı,BMW,528,2014,Sedan,Qara,245.0,Benzin,113000,Avtomat,Arxa,Xeyr,22500
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Göy,97.0,Benzin,174000,Mexaniki,Ön,Xeyr,12500
Bakı,Mercedes,E 220,2000,Sedan,Göy,143.0,Dizel,400000,Avtomat,Arxa,Xeyr,14400
Bakı,Mercedes,C 220,1995,Sedan,Qara,146.0,Benzin,304500,Avtomat,Arxa,Xeyr,8200
Xaçmaz,LADA (VAZ),2106,1991,Sedan,Bej,65.0,Benzin,400000,Mexaniki,Arxa,Xeyr,4300
Gəncə,Mercedes,E 240,2000,Sedan,Qara,170.0,Benzin,250000,Avtomat,Arxa,Xeyr,16400
Bakı,BMW,525,2000,Sedan,Qara,192.0,Benzin,320000,Avtomat,Arxa,Xeyr,12200
Sumqayıt,Mercedes,Sprinter 208,1997,Mikroavtobus,Ağ,150.0,Dizel,385400,Mexaniki,Arxa,Xeyr,12900
Bakı,Nissan,X-Trail,2008,Offroader / SUV,Ağ,175.0,Benzin,337000,Avtomat,Tam,Xeyr,19500
Bakı,LADA (VAZ),Niva,2005,Offroader / SUV,Ağ,80.0,Qaz,21500,Mexaniki,Tam,Xeyr,6000
Gəncə,Land Rover,Discovery,2008,Offroader / SUV,Qara,190.0,Dizel,221121,Avtomat,Tam,Xeyr,25000
Qəbələ,LADA (VAZ),Niva,2014,Offroader / SUV,Göy,80.0,Benzin,138000,Mexaniki,Tam,Xeyr,10200
Gəncə,Chevrolet,Cruze,2014,Sedan,Ağ,141.0,Benzin,106500,Avtomat,Ön,Xeyr,17300
Bakı,Chevrolet,Cruze,2016,Sedan,Ağ,153.0,Benzin,116000,Avtomat,Ön,Xeyr,20300
Bakı,Hyundai,Santa Fe,2014,Offroader / SUV,Tünd qırmızı,176.0,Benzin,53000,Avtomat,Ön,Xeyr,33990
Bakı,Opel,Astra,2007,Hetçbek / Liftbek,Bənövşəyi,92.0,Dizel,220000,Mexaniki,Ön,Xeyr,11200
Bakı,Kia,Rio,2005,Hetçbek / Liftbek,Gümüşü,110.0,Dizel,223000,Mexaniki,Ön,Xeyr,12200
Bakı,Chevrolet,Cruze,2014,Sedan,Göy,141.0,Benzin,151367,Avtomat,Ön,Xeyr,14800
Bakı,Toyota,Corolla,2004,Hetçbek / Liftbek,Gümüşü,90.0,Dizel,180000,Mexaniki,Ön,Xeyr,12200
Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Qara,90.0,Dizel,241000,Mexaniki,Ön,Xeyr,13800
Bakı,Toyota,Corolla,2006,Offroader / SUV,Gümüşü,90.0,Benzin,187000,Mexaniki,Ön,Xeyr,13700
Bakı,Kia,Optima,2014,Sedan,Boz,274.0,Benzin,91200,Avtomat,Ön,Xeyr,24800
Sumqayıt,Mercedes,E 200,2000,Sedan,Bənövşəyi,136.0,Benzin,245000,Avtomat,Arxa,Xeyr,13500
Bakı,LADA (VAZ),Niva,2021,Offroader / SUV,Yaş Asfalt,80.0,Benzin,0,Mexaniki,Tam,Bəli,19000
Sumqayıt,Mercedes,E 220,2000,Sedan,Göy,150.0,Dizel,277000,Avtomat,Arxa,Xeyr,14800
Gəncə,Opel,Astra,2008,Sedan,Qara,90.0,Benzin,13000,Mexaniki,Arxa,Xeyr,12000
Bakı,Mercedes,ML 350,2008,Offroader / SUV,Qara,272.0,Benzin,122700,Avtomat,Tam,Xeyr,21500
Bakı,Mercedes,E 220,2002,Sedan,Qara,150.0,Dizel,357000,Avtomat,Arxa,Xeyr,16700
Bakı,Toyota,Camry,2019,Sedan,Qəhvəyi,203.0,Benzin,65000,Avtomat,Ön,Xeyr,42000
Bərdə,Mercedes,C 220,1994,Sedan,Qara,143.0,Dizel,542100,Avtomat,Arxa,Xeyr,9300
Bakı,Kia,Optima,2015,Sedan,Qara,274.0,Benzin,74000,Avtomat,Ön,Xeyr,25800
Bakı,Jeep,Grand Cherokee,2012,Offroader / SUV,Ağ,286.0,Benzin,160000,Avtomat,Tam,Xeyr,21000
Bakı,Renault,Megane,2007,Universal,Gümüşü,106.0,Dizel,210000,Mexaniki,Ön,Xeyr,11000
Bakı,Opel,Vectra,1997,Universal,Göy,116.0,Benzin,350000,Mexaniki,Ön,Xeyr,5300
Bakı,Toyota,Land Cruiser,2008,Offroader / SUV,Qara,288.0,Benzin,153500,Avtomat,Tam,Xeyr,28500
Gəncə,Hyundai,Sonata,2014,Sedan,Ağ,274.0,Benzin,106000,Mexaniki,Ön,Xeyr,23200
Bakı,Hyundai,Sonata,2013,Sedan,Yaş Asfalt,274.0,Benzin,153000,Avtomat,Ön,Xeyr,22500
Quba,Volkswagen,Passat CC,2010,Sedan,Ağ,211.0,Benzin,218000,Avtomat,Arxa,Xeyr,15000
Sumqayıt,Mercedes,C 240,1998,Sedan,Göy,170.0,Benzin,287000,Avtomat,Arxa,Xeyr,10800
Bakı,BMW,X5,2005,Offroader / SUV,Yaş Asfalt,231.0,Benzin,235600,Avtomat,Tam,Xeyr,18700
Bakı,Toyota,Prius,2013,Hetçbek / Liftbek,Göy,99.0,Hibrid,190000,Variator,Ön,Xeyr,18600
Bakı,Chevrolet,Trax,2018,Offroader / SUV,Gümüşü,141.0,Benzin,19100,Avtomat,Ön,Xeyr,21300
Bakı,Opel,Astra,2005,Universal,Gümüşü,150.0,Dizel,350000,Mexaniki,Ön,Xeyr,11000
Quba,LADA (VAZ),Kalina,2006,Sedan,Tünd qırmızı,85.0,Benzin,175000,Mexaniki,Ön,Xeyr,7200
Sumqayıt,Mercedes,C 240,2006,Sedan,Qara,177.0,Benzin,235000,Avtomat,Arxa,Xeyr,12200
Bakı,Toyota,Land Cruiser,2006,Offroader / SUV,Qara,212.0,Benzin,359000,Avtomat,Tam,Xeyr,21599
Qusar,Opel,Vectra,1996,Sedan,Gümüşü,125.0,Benzin,250000,Avtomat,Arxa,Xeyr,6000
Bakı,Ford,Transit,2008,Yük maşını,Ağ,140.0,Dizel,236000,Mexaniki,Arxa,Xeyr,24900
Cəlilabad,Ford,Transit,1998,Furqon,Ağ,100.0,Dizel,542800,Mexaniki,Arxa,Xeyr,16500
Bakı,Iran Khodro,Azsamand,2008,Sedan,Qara,100.0,Benzin,472000,Mexaniki,Ön,Xeyr,5700
Bakı,Land Rover,Range Rover,2016,Offroader / SUV,Ağ,340.0,Benzin,65000,Avtomat,Tam,Xeyr,75800
Bakı,Baic,A113/A115,2014,Sedan,Qızılı,114.0,Benzin,174000,Avtomat,Ön,Xeyr,9500
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Mavi,76.0,Hibrid,131428,Avtomat,Ön,Xeyr,14000
Oğuz,Opel,Astra,2009,Hetçbek / Liftbek,Gümüşü,90.0,Benzin,74000,Mexaniki,Ön,Xeyr,13000
Sumqayıt,Mercedes,C 230,1998,Sedan,Yaş Asfalt,193.0,Benzin,322560,Avtomat,Arxa,Xeyr,10900
Bakı,Opel,Astra,2007,Universal,Ağ,90.0,Dizel,201150,Mexaniki,Ön,Xeyr,11800
Bakı,Mini,Cooper,2009,Hetçbek / Liftbek,Yaşıl,175.0,Benzin,180000,Mexaniki,Ön,Xeyr,16500
Sumqayıt,Mercedes,E 300,1997,Sedan,Gümüşü,177.0,Dizel,225450,Avtomat,Arxa,Xeyr,10800
Bakı,Kia,Optima,2011,Sedan,Qara,274.0,Benzin,105000,Avtomat,Ön,Xeyr,20700
Sumqayıt,Chevrolet,Camaro,2012,Kupe,Qara,312.0,Benzin,148000,Avtomat,Ön,Xeyr,17500
Bakı,Opel,Astra,1995,Universal,Göy,101.0,Benzin,497315,Mexaniki,Ön,Xeyr,5500
Xırdalan,Hyundai,Tucson,2010,Offroader / SUV,Tünd qırmızı,176.0,Benzin,147000,Avtomat,Tam,Xeyr,20400
Sumqayıt,BMW,530,2006,Sedan,Ağ,258.0,Benzin,162000,Avtomat,Arxa,Xeyr,25500
Bakı,Toyota,Camry,2012,Sedan,Qara,181.0,Benzin,146115,Avtomat,Ön,Xeyr,28940
Bakı,Kia,Rio,2007,Hetçbek / Liftbek,Gümüşü,97.0,Benzin,193519,Mexaniki,Ön,Xeyr,12200
Tovuz,Mercedes,280 E,1998,Sedan,Gümüşü,204.0,Benzin,312000,Avtomat,Arxa,Xeyr,12500
Bakı,Mercedes,CLS 500,2013,Sedan,Qara,408.0,Benzin,65000,Avtomat,Arxa,Xeyr,36800
Bakı,Hyundai,Elantra,2014,Sedan,Qara,150.0,Benzin,90000,Avtomat,Ön,Xeyr,22200
Bakı,Nissan,X-Trail,2008,Offroader / SUV,Ağ,170.0,Benzin,308000,Avtomat,Tam,Xeyr,16300
Şəki,LADA (VAZ),2115,2002,Sedan,Gümüşü,75.0,Benzin,256000,Mexaniki,Ön,Xeyr,7000
Bakı,Hyundai,ix35,2013,Offroader / SUV,Ağ,163.0,Dizel,105000,Avtomat,Ön,Xeyr,27400
Bakı,Kia,Cerato,2008,Sedan,Boz,122.0,Dizel,88800,Avtomat,Ön,Xeyr,15800
Bakı,Hyundai,Getz,2008,Hetçbek / Liftbek,Ağ,110.0,Benzin,195500,Avtomat,Ön,Xeyr,12200
Bakı,Ford,Transit,2008,Furqon,Tünd qırmızı,140.0,Dizel,144000,Mexaniki,Arxa,Xeyr,24000
Bakı,Toyota,Prado,2021,Offroader / SUV,Qara,167.0,Benzin,0,Avtomat,Tam,Bəli,58500
Lənkəran,Mercedes,E 240,1999,Sedan,Gümüşü,170.0,Benzin,359886,Avtomat,Arxa,Xeyr,15000
Sumqayıt,Hyundai,ix35,2010,Offroader / SUV,Qara,178.0,Benzin,144832,Avtomat,Tam,Xeyr,23900
Bakı,Mercedes,E 250,1993,Sedan,Ağ,126.0,Dizel,77834,Avtomat,Arxa,Xeyr,6500
Bakı,Chery,Fulwin 2,2012,Sedan,Ağ,109.0,Benzin,480000,Mexaniki,Ön,Xeyr,6800
Bakı,Chery,Fulwin 2,2012,Sedan,Ağ,109.0,Benzin,480000,Mexaniki,Ön,Xeyr,6800
Bakı,Chevrolet,Malibu,2016,Sedan,Ağ,160.0,Benzin,107826,Avtomat,Ön,Xeyr,22700
Bakı,BMW,528,2016,Sedan,Ağ,245.0,Benzin,86000,Avtomat,Arxa,Xeyr,27500
Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,167.0,Benzin,168000,Avtomat,Tam,Xeyr,26800
Xaçmaz,Mercedes,E 230,1995,Sedan,Yaşıl,150.0,Benzin,450000,Avtomat,Arxa,Xeyr,7300
Bakı,Hyundai,Veloster,2019,Hetçbek / Liftbek,Qırmızı,274.0,Benzin,31000,Avtomat,Ön,Xeyr,18500
Neftçala,GAZ,33021,2002,Yük maşını,Ağ,177.0,Benzin,100011,Mexaniki,Arxa,Xeyr,12000
Bakı,Mitsubishi,Pajero Sport,2021,Offroader / SUV,Qara,181.0,Dizel,0,Avtomat,Tam,Bəli,44900
Bakı,Mitsubishi,Pajero Sport,2021,Offroader / SUV,Ağ,181.0,Dizel,0,Avtomat,Tam,Bəli,44900
Bakı,Hyundai,Accent,2011,Sedan,Qara,108.0,Benzin,68000,Avtomat,Ön,Xeyr,16500
Bakı,Mitsubishi,Pajero Sport,2021,Offroader / SUV,Qara,219.0,Benzin,0,Avtomat,Tam,Bəli,42900
Bakı,Mitsubishi,Pajero Sport,2021,Offroader / SUV,Yaş Asfalt,219.0,Benzin,0,Avtomat,Tam,Bəli,42900
Bakı,Mitsubishi,Eclipse Cross,2021,Offroader / SUV,Qara,150.0,Benzin,0,Avtomat,Ön,Bəli,27900
Bakı,Chevrolet,Cruze,2012,Sedan,Qara,141.0,Benzin,151,Avtomat,Ön,Xeyr,13000
Bakı,Opel,Astra,2007,Universal,Göy,90.0,Benzin,183900,Mexaniki,Ön,Xeyr,11000
Bakı,Mitsubishi,Eclipse Cross,2021,Pikap,Ağ,150.0,Benzin,0,Avtomat,Ön,Bəli,27900
Qəbələ,Hyundai,H-1,2010,Minivan,Gümüşü,175.0,Dizel,304000,Mexaniki,Arxa,Xeyr,19800
Bakı,Mitsubishi,L 200,2021,Pikap,Qara,137.0,Dizel,0,Avtomat,Tam,Bəli,38900
Bakı,Mitsubishi,L 200,2021,Pikap,Göy,136.0,Dizel,0,Avtomat,Tam,Bəli,38900
Bakı,Daewoo,Gentra,2013,Sedan,Ağ,107.0,Benzin,332000,Mexaniki,Ön,Xeyr,10800
Bakı,Chevrolet,Captiva,2021,Offroader / SUV,Qara,180.0,Benzin,0,Avtomat,Tam,Bəli,25540
Bakı,Chery,A-15 Cowin/Amulet,2006,Sedan,Qara,106.0,Benzin,161000,Mexaniki,Ön,Xeyr,4100
Bakı,Chery,A-15 Cowin/Amulet,2006,Sedan,Qara,106.0,Benzin,161000,Mexaniki,Ön,Xeyr,4100
Bakı,Mitsubishi,L 200,2021,Pikap,Yaş Asfalt,137.0,Dizel,0,Mexaniki,Tam,Bəli,33900
Bakı,Kia,Carens,2007,Minivan,Boz,140.0,Dizel,172000,Mexaniki,Ön,Xeyr,16300
Gəncə,LADA (VAZ),2107,2010,Sedan,Gümüşü,75.0,Benzin,140000,Mexaniki,Arxa,Xeyr,8000
Bakı,Mitsubishi,L 200,2021,Pikap,Ağ,136.0,Dizel,0,Mexaniki,Tam,Bəli,31900
Bakı,Mitsubishi,L 200,2021,Pikap,Ağ,136.0,Dizel,0,Mexaniki,Tam,Bəli,30900
Bakı,Opel,Astra,2001,Universal,Gümüşü,136.0,Dizel,250000,Avtomat,Ön,Xeyr,7400
Bakı,Mitsubishi,L 200,2021,Pikap,Ağ,137.0,Dizel,0,Mexaniki,Tam,Bəli,29900
Bakı,Mitsubishi,L 200,2021,Pikap,Ağ,137.0,Dizel,0,Mexaniki,Tam,Bəli,28900
Bakı,Nissan,Armada,2005,Offroader / SUV,Qara,309.0,Benzin,83000,Avtomat,Tam,Xeyr,27000
Bakı,Mitsubishi,L 200,2021,Pikap,Yaş Asfalt,136.0,Dizel,4000,Mexaniki,Tam,Xeyr,27900
Sumqayıt,Hyundai,Santa Fe,2007,Offroader / SUV,Qara,150.0,Dizel,199880,Avtomat,Ön,Xeyr,20900
Bakı,Hyundai,Tucson,2009,Offroader / SUV,Ağ,140.0,Benzin,192500,Avtomat,Tam,Xeyr,17700
